ID|quantity|unit_price|track_ID|invoice_ID
1285|1|99|830|236
1286|1|99|839|236
1287|1|99|848|236
1288|1|99|857|236
1289|1|99|866|236
1290|1|99|880|237
1291|1|99|881|238
1292|1|99|882|238
1293|1|99|884|239
1294|1|99|886|239
1295|1|99|888|240
1296|1|99|890|240
1297|1|99|892|240
1298|1|99|894|240
1299|1|99|898|241
1300|1|99|902|241
1301|1|99|906|241
1302|1|99|910|241
1303|1|99|914|241
1304|1|99|918|241
1305|1|99|924|242
1306|1|99|930|242
1307|1|99|936|242
1308|1|99|942|242
1309|1|99|948|242
1310|1|99|954|242
1311|1|99|960|242
1312|1|99|966|242
1313|1|99|972|242
1314|1|99|981|243
1315|1|99|990|243
1316|1|99|999|243
1317|1|99|1008|243
1318|1|99|1017|243
1319|1|99|1026|243
1320|1|99|1035|243
1321|1|99|1044|243
1322|1|99|1053|243
1323|1|99|1062|243
1324|1|99|1071|243
1325|1|99|1080|243
1326|1|99|1089|243
1327|1|99|1098|243
1328|1|99|1112|244
1329|1|99|1113|245
1330|1|99|1114|245
1331|1|99|1116|246
1332|1|99|1118|246
1333|1|99|1120|247
1334|1|99|1122|247
1335|1|99|1124|247
1336|1|99|1126|247
1337|1|99|1130|248
1338|1|99|1134|248
1339|1|99|1138|248
1340|1|99|1142|248
1341|1|99|1146|248
1342|1|99|1150|248
1343|1|99|1156|249
1344|1|99|1162|249
1345|1|99|1168|249
1346|1|99|1174|249
1347|1|99|1180|249
1348|1|99|1186|249
1349|1|99|1192|249
1350|1|99|1198|249
1351|1|99|1204|249
1352|1|99|1213|250
1353|1|99|1222|250
1354|1|99|1231|250
1355|1|99|1240|250
1356|1|99|1249|250
1357|1|99|1258|250
1358|1|99|1267|250
1359|1|99|1276|250
1360|1|99|1285|250
1361|1|99|1294|250
1362|1|99|1303|250
1363|1|99|1312|250
1364|1|99|1321|250
1365|1|99|1330|250
1366|1|99|1344|251
1367|1|99|1345|252
1368|1|99|1346|252
1369|1|99|1348|253
1370|1|99|1350|253
1371|1|99|1352|254
1372|1|99|1354|254
1373|1|99|1356|254
1374|1|99|1358|254
1375|1|99|1362|255
1376|1|99|1366|255
1377|1|99|1370|255
1378|1|99|1374|255
1379|1|99|1378|255
1380|1|99|1382|255
1381|1|99|1388|256
1382|1|99|1394|256
1383|1|99|1400|256
1384|1|99|1406|256
1385|1|99|1412|256
1386|1|99|1418|256
1387|1|99|1424|256
1388|1|99|1430|256
1389|1|99|1436|256
1390|1|99|1445|257
1391|1|99|1454|257
1392|1|99|1463|257
1393|1|99|1472|257
1394|1|99|1481|257
1395|1|99|1490|257
1396|1|99|1499|257
1397|1|99|1508|257
1398|1|99|1517|257
1399|1|99|1526|257
1400|1|99|1535|257
1401|1|99|1544|257
1402|1|99|1553|257
1403|1|99|1562|257
1404|1|99|1576|258
1405|1|99|1577|259
1406|1|99|1578|259
1407|1|99|1580|260
1408|1|99|1582|260
1409|1|99|1584|261
1410|1|99|1586|261
1411|1|99|1588|261
1412|1|99|1590|261
1413|1|99|1594|262
1414|1|99|1598|262
1415|1|99|1602|262
1416|1|99|1606|262
1417|1|99|1610|262
1418|1|99|1614|262
1419|1|99|1620|263
1420|1|99|1626|263
1421|1|99|1632|263
1422|1|99|1638|263
1423|1|99|1644|263
1424|1|99|1650|263
1425|1|99|1656|263
1426|1|99|1662|263
1427|1|99|1668|263
1428|1|99|1677|264
1429|1|99|1686|264
1430|1|99|1695|264
1431|1|99|1704|264
1432|1|99|1713|264
1433|1|99|1722|264
1434|1|99|1731|264
1435|1|99|1740|264
1436|1|99|1749|264
1437|1|99|1758|264
1438|1|99|1767|264
1439|1|99|1776|264
1440|1|99|1785|264
1441|1|99|1794|264
1442|1|99|1808|265
1443|1|99|1809|266
1444|1|99|1810|266
1445|1|99|1812|267
1446|1|99|1814|267
1447|1|99|1816|268
1448|1|99|1818|268
1449|1|99|1820|268
1450|1|99|1822|268
1451|1|99|1826|269
1452|1|99|1830|269
1453|1|99|1834|269
1454|1|99|1838|269
1455|1|99|1842|269
1456|1|99|1846|269
1457|1|99|1852|270
1458|1|99|1858|270
1459|1|99|1864|270
1460|1|99|1870|270
1461|1|99|1876|270
1462|1|99|1882|270
1463|1|99|1888|270
1464|1|99|1894|270
1465|1|99|1900|270
1466|1|99|1909|271
1467|1|99|1918|271
1468|1|99|1927|271
1469|1|99|1936|271
1470|1|99|1945|271
1471|1|99|1954|271
1472|1|99|1963|271
1473|1|99|1972|271
1474|1|99|1981|271
1475|1|99|1990|271
1476|1|99|1999|271
1477|1|99|2008|271
1478|1|99|2017|271
1479|1|99|2026|271
1480|1|99|2040|272
1481|1|99|2041|273
1482|1|99|2042|273
1483|1|99|2044|274
1484|1|99|2046|274
1485|1|99|2048|275
1486|1|99|2050|275
1487|1|99|2052|275
1488|1|99|2054|275
1489|1|99|2058|276
1490|1|99|2062|276
1491|1|99|2066|276
1492|1|99|2070|276
1493|1|99|2074|276
1494|1|99|2078|276
1495|1|99|2084|277
1496|1|99|2090|277
1497|1|99|2096|277
1498|1|99|2102|277
1499|1|99|2108|277
1500|1|99|2114|277
1501|1|99|2120|277
1502|1|99|2126|277
1503|1|99|2132|277
1504|1|99|2141|278
1505|1|99|2150|278
1506|1|99|2159|278
1507|1|99|2168|278
1508|1|99|2177|278
1509|1|99|2186|278
1510|1|99|2195|278
1511|1|99|2204|278
1512|1|99|2213|278
1513|1|99|2222|278
1514|1|99|2231|278
1515|1|99|2240|278
1516|1|99|2249|278
1517|1|99|2258|278
1518|1|99|2272|279
1519|1|99|2273|280
1520|1|99|2274|280
1521|1|99|2276|281
1522|1|99|2278|281
1523|1|99|2280|282
1524|1|99|2282|282
1525|1|99|2284|282
1526|1|99|2286|282
1527|1|99|2290|283
1528|1|99|2294|283
1529|1|99|2298|283
1530|1|99|2302|283
1531|1|99|2306|283
1532|1|99|2310|283
1533|1|99|2316|284
1534|1|99|2322|284
1535|1|99|2328|284
1536|1|99|2334|284
1537|1|99|2340|284
1538|1|99|2346|284
1539|1|99|2352|284
1540|1|99|2358|284
1541|1|99|2364|284
1542|1|99|2373|285
1543|1|99|2382|285
1544|1|99|2391|285
1545|1|99|2400|285
1546|1|99|2409|285
1547|1|99|2418|285
1548|1|99|2427|285
1549|1|99|2436|285
1550|1|99|2445|285
1551|1|99|2454|285
1552|1|99|2463|285
1553|1|99|2472|285
1554|1|99|2481|285
1555|1|99|2490|285
1556|1|99|2504|286
1557|1|99|2505|287
1558|1|99|2506|287
1559|1|99|2508|288
1560|1|99|2510|288
1561|1|99|2512|289
1562|1|99|2514|289
1563|1|99|2516|289
1564|1|99|2518|289
1565|1|99|2522|290
1566|1|99|2526|290
1567|1|99|2530|290
1568|1|99|2534|290
1569|1|99|2538|290
1570|1|99|2542|290
1571|1|99|2548|291
1572|1|99|2554|291
1573|1|99|2560|291
1574|1|99|2566|291
1575|1|99|2572|291
1576|1|99|2578|291
1577|1|99|2584|291
1578|1|99|2590|291
1579|1|99|2596|291
1580|1|99|2605|292
1581|1|99|2614|292
1582|1|99|2623|292
1583|1|99|2632|292
1584|1|99|2641|292
1585|1|99|2650|292
1586|1|99|2659|292
1587|1|99|2668|292
1588|1|99|2677|292
1589|1|99|2686|292
1590|1|99|2695|292
1591|1|99|2704|292
1592|1|99|2713|292
1593|1|99|2722|292
1594|1|99|2736|293
1595|1|99|2737|294
1596|1|99|2738|294
1597|1|99|2740|295
1598|1|99|2742|295
1599|1|99|2744|296
1600|1|99|2746|296
1601|1|99|2748|296
1602|1|99|2750|296
1603|1|99|2754|297
1604|1|99|2758|297
1605|1|99|2762|297
1606|1|99|2766|297
1607|1|99|2770|297
1608|1|99|2774|297
1609|1|99|2780|298
1610|1|99|2786|298
1611|1|99|2792|298
1612|1|99|2798|298
1613|1|99|2804|298
1614|1|99|2810|298
1615|1|99|2816|298
1616|1|199|2822|298
1617|1|199|2828|298
1618|1|199|2837|299
1619|1|199|2846|299
1620|1|199|2855|299
1621|1|199|2864|299
1622|1|199|2873|299
1623|1|199|2882|299
1624|1|199|2891|299
1625|1|199|2900|299
1626|1|199|2909|299
1627|1|199|2918|299
1628|1|99|2927|299
1629|1|99|2936|299
1630|1|99|2945|299
1631|1|99|2954|299
1632|1|99|2968|300
1633|1|99|2969|301
1634|1|99|2970|301
1635|1|99|2972|302
1636|1|99|2974|302
1637|1|99|2976|303
1638|1|99|2978|303
1639|1|99|2980|303
1640|1|99|2982|303
1641|1|99|2986|304
1642|1|99|2990|304
1643|1|99|2994|304
1644|1|99|2998|304
1645|1|99|3002|304
1646|1|99|3006|304
1647|1|99|3012|305
1648|1|99|3018|305
1649|1|99|3024|305
1650|1|99|3030|305
1651|1|99|3036|305
1652|1|99|3042|305
1653|1|99|3048|305
1654|1|99|3054|305
1655|1|99|3060|305
1656|1|99|3069|306
1657|1|99|3078|306
1658|1|99|3087|306
1659|1|99|3096|306
1660|1|99|3105|306
1661|1|99|3114|306
1662|1|99|3123|306
1663|1|99|3132|306
1664|1|99|3141|306
1665|1|99|3150|306
1666|1|99|3159|306
1667|1|199|3168|306
1668|1|199|3177|306
1669|1|199|3186|306
1670|1|199|3200|307
1671|1|199|3201|308
1672|1|199|3202|308
1673|1|199|3204|309
1674|1|199|3206|309
1675|1|199|3208|310
1676|1|199|3210|310
1677|1|199|3212|310
1678|1|199|3214|310
1679|1|199|3218|311
1680|1|199|3222|311
1681|1|199|3226|311
1682|1|199|3230|311
1683|1|199|3234|311
1684|1|199|3238|311
1685|1|199|3244|312
1686|1|199|3250|312
1687|1|99|3256|312
1688|1|99|3262|312
1689|1|99|3268|312
1690|1|99|3274|312
1691|1|99|3280|312
1692|1|99|3286|312
1693|1|99|3292|312
1694|1|99|3301|313
1695|1|99|3310|313
1696|1|99|3319|313
1697|1|99|3328|313
1698|1|199|3337|313
1699|1|199|3346|313
1700|1|99|3355|313
1701|1|199|3364|313
1702|1|99|3373|313
1703|1|99|3382|313
1704|1|99|3391|313
1705|1|99|3400|313
1706|1|99|3409|313
1707|1|99|3418|313
1708|1|99|3432|314
1709|1|99|3433|315
1710|1|99|3434|315
1711|1|99|3436|316
1712|1|99|3438|316
1713|1|99|3440|317
1714|1|99|3442|317
1715|1|99|3444|317
1716|1|99|3446|317
1717|1|99|3450|318
1718|1|99|3454|318
1719|1|99|3458|318
1720|1|99|3462|318
1721|1|99|3466|318
1722|1|99|3470|318
1723|1|99|3476|319
1724|1|99|3482|319
1725|1|99|3488|319
1726|1|99|3494|319
1727|1|99|3500|319
1728|1|99|3|319
1729|1|99|9|319
1730|1|99|15|319
1731|1|99|21|319
1732|1|99|30|320
1733|1|99|39|320
1734|1|99|48|320
1735|1|99|57|320
1736|1|99|66|320
1737|1|99|75|320
1738|1|99|84|320
1739|1|99|93|320
1740|1|99|102|320
1741|1|99|111|320
1742|1|99|120|320
1743|1|99|129|320
1744|1|99|138|320
1745|1|99|147|320
1746|1|99|161|321
1747|1|99|162|322
1748|1|99|163|322
1749|1|99|165|323
1750|1|99|167|323
1751|1|99|169|324
1752|1|99|171|324
1753|1|99|173|324
1754|1|99|175|324
1755|1|99|179|325
1756|1|99|183|325
1757|1|99|187|325
1758|1|99|191|325
1759|1|99|195|325
1760|1|99|199|325
1761|1|99|205|326
1762|1|99|211|326
1763|1|99|217|326
1764|1|99|223|326
1765|1|99|229|326
1766|1|99|235|326
1767|1|99|241|326
1768|1|99|247|326
1769|1|99|253|326
1770|1|99|262|327
1771|1|99|271|327
1772|1|99|280|327
1773|1|99|289|327
1774|1|99|298|327
1775|1|99|307|327
1776|1|99|316|327
1777|1|99|325|327
1778|1|99|334|327
1779|1|99|343|327
1780|1|99|352|327
1781|1|99|361|327
1782|1|99|370|327
1783|1|99|379|327
1784|1|99|393|328
1785|1|99|394|329
1786|1|99|395|329
1787|1|99|397|330
1788|1|99|399|330
1789|1|99|401|331
1790|1|99|403|331
1791|1|99|405|331
1792|1|99|407|331
1793|1|99|411|332
1794|1|99|415|332
1795|1|99|419|332
1796|1|99|423|332
1797|1|99|427|332
1798|1|99|431|332
1799|1|99|437|333
1800|1|99|443|333
1801|1|99|449|333
1802|1|99|455|333
1803|1|99|461|333
1804|1|99|467|333
1805|1|99|473|333
1806|1|99|479|333
1807|1|99|485|333
1808|1|99|494|334
1809|1|99|503|334
1810|1|99|512|334
1811|1|99|521|334
1812|1|99|530|334
1813|1|99|539|334
1814|1|99|548|334
1815|1|99|557|334
1816|1|99|566|334
1817|1|99|575|334
1818|1|99|584|334
1819|1|99|593|334
1820|1|99|602|334
1821|1|99|611|334
1822|1|99|625|335
1823|1|99|626|336
1824|1|99|627|336
1825|1|99|629|337
1826|1|99|631|337
1827|1|99|633|338
1828|1|99|635|338
1829|1|99|637|338
1830|1|99|639|338
1831|1|99|643|339
1832|1|99|647|339
1833|1|99|651|339
1834|1|99|655|339
1835|1|99|659|339
1836|1|99|663|339
1837|1|99|669|340
1838|1|99|675|340
1839|1|99|681|340
1840|1|99|687|340
1841|1|99|693|340
1842|1|99|699|340
1843|1|99|705|340
1844|1|99|711|340
1845|1|99|717|340
1846|1|99|726|341
1847|1|99|735|341
1848|1|99|744|341
1849|1|99|753|341
1850|1|99|762|341
1851|1|99|771|341
1852|1|99|780|341
1853|1|99|789|341
1854|1|99|798|341
1855|1|99|807|341
1856|1|99|816|341
1857|1|99|825|341
1858|1|99|834|341
1859|1|99|843|341
1860|1|99|857|342
1861|1|99|858|343
1862|1|99|859|343
1863|1|99|861|344
1864|1|99|863|344
1865|1|99|865|345
1866|1|99|867|345
1867|1|99|869|345
1868|1|99|871|345
1869|1|99|875|346
1870|1|99|879|346
1871|1|99|883|346
1872|1|99|887|346
1873|1|99|891|346
1874|1|99|895|346
1875|1|99|901|347
1876|1|99|907|347
1877|1|99|913|347
1878|1|99|919|347
1879|1|99|925|347
1880|1|99|931|347
1881|1|99|937|347
1882|1|99|943|347
1883|1|99|949|347
1884|1|99|958|348
1885|1|99|967|348
1886|1|99|976|348
1887|1|99|985|348
1888|1|99|994|348
1889|1|99|1003|348
1890|1|99|1012|348
1891|1|99|1021|348
1892|1|99|1030|348
1893|1|99|1039|348
1894|1|99|1048|348
1895|1|99|1057|348
1896|1|99|1066|348
1897|1|99|1075|348
1898|1|99|1089|349
1899|1|99|1090|350
1900|1|99|1091|350
1901|1|99|1093|351
1902|1|99|1095|351
1903|1|99|1097|352
1904|1|99|1099|352
1905|1|99|1101|352
1906|1|99|1103|352
1907|1|99|1107|353
1908|1|99|1111|353
1909|1|99|1115|353
1910|1|99|1119|353
1911|1|99|1123|353
1912|1|99|1127|353
1913|1|99|1133|354
1914|1|99|1139|354
1915|1|99|1145|354
1916|1|99|1151|354
1917|1|99|1157|354
1918|1|99|1163|354
1919|1|99|1169|354
1920|1|99|1175|354
1921|1|99|1181|354
1922|1|99|1190|355
1923|1|99|1199|355
1924|1|99|1208|355
1925|1|99|1217|355
1926|1|99|1226|355
1927|1|99|1235|355
1928|1|99|1244|355
1929|1|99|1253|355
1930|1|99|1262|355
1931|1|99|1271|355
1932|1|99|1280|355
1933|1|99|1289|355
1934|1|99|1298|355
1935|1|99|1307|355
1936|1|99|1321|356
1937|1|99|1322|357
1938|1|99|1323|357
1939|1|99|1325|358
1940|1|99|1327|358
1941|1|99|1329|359
1942|1|99|1331|359
1943|1|99|1333|359
1944|1|99|1335|359
1945|1|99|1339|360
1946|1|99|1343|360
1947|1|99|1347|360
1948|1|99|1351|360
1949|1|99|1355|360
1950|1|99|1359|360
1951|1|99|1365|361
1952|1|99|1371|361
1953|1|99|1377|361
1954|1|99|1383|361
1955|1|99|1389|361
1956|1|99|1395|361
1957|1|99|1401|361
1958|1|99|1407|361
1959|1|99|1413|361
1960|1|99|1422|362
1961|1|99|1431|362
1962|1|99|1440|362
1963|1|99|1449|362
1964|1|99|1458|362
1965|1|99|1467|362
1966|1|99|1476|362
1967|1|99|1485|362
1968|1|99|1494|362
1969|1|99|1503|362
1970|1|99|1512|362
1971|1|99|1521|362
1972|1|99|1530|362
1973|1|99|1539|362
1974|1|99|1553|363
1975|1|99|1554|364
1976|1|99|1555|364
1977|1|99|1557|365
1978|1|99|1559|365
1979|1|99|1561|366
1980|1|99|1563|366
1981|1|99|1565|366
1982|1|99|1567|366
1983|1|99|1571|367
1984|1|99|1575|367
1985|1|99|1579|367
1986|1|99|1583|367
1987|1|99|1587|367
1988|1|99|1591|367
1989|1|99|1597|368
1990|1|99|1603|368
1991|1|99|1609|368
1992|1|99|1615|368
1993|1|99|1621|368
1994|1|99|1627|368
1995|1|99|1633|368
1996|1|99|1639|368
1997|1|99|1645|368
1998|1|99|1654|369
1999|1|99|1663|369
2000|1|99|1672|369
2001|1|99|1681|369
2002|1|99|1690|369
2003|1|99|1699|369
2004|1|99|1708|369
2005|1|99|1717|369
2006|1|99|1726|369
2007|1|99|1735|369
2008|1|99|1744|369
2009|1|99|1753|369
2010|1|99|1762|369
2011|1|99|1771|369
2012|1|99|1785|370
2013|1|99|1786|371
2014|1|99|1787|371
2015|1|99|1789|372
2016|1|99|1791|372
2017|1|99|1793|373
2018|1|99|1795|373
2019|1|99|1797|373
2020|1|99|1799|373
2021|1|99|1803|374
2022|1|99|1807|374
2023|1|99|1811|374
2024|1|99|1815|374
2025|1|99|1819|374
2026|1|99|1823|374
2027|1|99|1829|375
2028|1|99|1835|375
2029|1|99|1841|375
2030|1|99|1847|375
2031|1|99|1853|375
2032|1|99|1859|375
2033|1|99|1865|375
2034|1|99|1871|375
2035|1|99|1877|375
2036|1|99|1886|376
2037|1|99|1895|376
2038|1|99|1904|376
2039|1|99|1913|376
2040|1|99|1922|376
2041|1|99|1931|376
2042|1|99|1940|376
2043|1|99|1949|376
2044|1|99|1958|376
2045|1|99|1967|376
2046|1|99|1976|376
2047|1|99|1985|376
2048|1|99|1994|376
2049|1|99|2003|376
2050|1|99|2017|377
2051|1|99|2018|378
2052|1|99|2019|378
2053|1|99|2021|379
2054|1|99|2023|379
2055|1|99|2025|380
2056|1|99|2027|380
2057|1|99|2029|380
2058|1|99|2031|380
2059|1|99|2035|381
2060|1|99|2039|381
2061|1|99|2043|381
2062|1|99|2047|381
2063|1|99|2051|381
2064|1|99|2055|381
2065|1|99|2061|382
2066|1|99|2067|382
2067|1|99|2073|382
2068|1|99|2079|382
2069|1|99|2085|382
2070|1|99|2091|382
2071|1|99|2097|382
2072|1|99|2103|382
2073|1|99|2109|382
2074|1|99|2118|383
2075|1|99|2127|383
2076|1|99|2136|383
2077|1|99|2145|383
2078|1|99|2154|383
2079|1|99|2163|383
2080|1|99|2172|383
2081|1|99|2181|383
2082|1|99|2190|383
2083|1|99|2199|383
2084|1|99|2208|383
2085|1|99|2217|383
2086|1|99|2226|383
2087|1|99|2235|383
2088|1|99|2249|384
2089|1|99|2250|385
2090|1|99|2251|385
2091|1|99|2253|386
2092|1|99|2255|386
2093|1|99|2257|387
2094|1|99|2259|387
2095|1|99|2261|387
2096|1|99|2263|387
2097|1|99|2267|388
2098|1|99|2271|388
2099|1|99|2275|388
2100|1|99|2279|388
2101|1|99|2283|388
2102|1|99|2287|388
2103|1|99|2293|389
2104|1|99|2299|389
2105|1|99|2305|389
2106|1|99|2311|389
2107|1|99|2317|389
2108|1|99|2323|389
2109|1|99|2329|389
2110|1|99|2335|389
2111|1|99|2341|389
2112|1|99|2350|390
2113|1|99|2359|390
2114|1|99|2368|390
2115|1|99|2377|390
2116|1|99|2386|390
2117|1|99|2395|390
2118|1|99|2404|390
2119|1|99|2413|390
2120|1|99|2422|390
2121|1|99|2431|390
2122|1|99|2440|390
2123|1|99|2449|390
2124|1|99|2458|390
2125|1|99|2467|390
2126|1|99|2481|391
2127|1|99|2482|392
2128|1|99|2483|392
2129|1|99|2485|393
2130|1|99|2487|393
2131|1|99|2489|394
2132|1|99|2491|394
2133|1|99|2493|394
2134|1|99|2495|394
2135|1|99|2499|395
2136|1|99|2503|395
2137|1|99|2507|395
2138|1|99|2511|395
2139|1|99|2515|395
2140|1|99|2519|395
2141|1|99|2525|396
2142|1|99|2531|396
2143|1|99|2537|396
2144|1|99|2543|396
2145|1|99|2549|396
2146|1|99|2555|396
2147|1|99|2561|396
2148|1|99|2567|396
2149|1|99|2573|396
2150|1|99|2582|397
2151|1|99|2591|397
2152|1|99|2600|397
2153|1|99|2609|397
2154|1|99|2618|397
2155|1|99|2627|397
2156|1|99|2636|397
2157|1|99|2645|397
2158|1|99|2654|397
2159|1|99|2663|397
2160|1|99|2672|397
2161|1|99|2681|397
2162|1|99|2690|397
2163|1|99|2699|397
2164|1|99|2713|398
2165|1|99|2714|399
2166|1|99|2715|399
2167|1|99|2717|400
2168|1|99|2719|400
2169|1|99|2721|401
2170|1|99|2723|401
2171|1|99|2725|401
2172|1|99|2727|401
2173|1|99|2731|402
2174|1|99|2735|402
2175|1|99|2739|402
2176|1|99|2743|402
2177|1|99|2747|402
2178|1|99|2751|402
2179|1|99|2757|403
2180|1|99|2763|403
2181|1|99|2769|403
2182|1|99|2775|403
2183|1|99|2781|403
2184|1|99|2787|403
2185|1|99|2793|403
2186|1|99|2799|403
2187|1|99|2805|403
2188|1|99|2814|404
2189|1|199|2823|404
2190|1|199|2832|404
2191|1|199|2841|404
2192|1|199|2850|404
2193|1|199|2859|404
2194|1|199|2868|404
2195|1|199|2877|404
2196|1|199|2886|404
2197|1|199|2895|404
2198|1|199|2904|404
2199|1|199|2913|404
2200|1|199|2922|404
2201|1|99|2931|404
2202|1|99|2945|405
2203|1|99|2946|406
2204|1|99|2947|406
2205|1|99|2949|407
2206|1|99|2951|407
2207|1|99|2953|408
2208|1|99|2955|408
2209|1|99|2957|408
2210|1|99|2959|408
2211|1|99|2963|409
2212|1|99|2967|409
2213|1|99|2971|409
2214|1|99|2975|409
2215|1|99|2979|409
2216|1|99|2983|409
2217|1|99|2989|410
2218|1|99|2995|410
2219|1|99|3001|410
2220|1|99|3007|410
2221|1|99|3013|410
2222|1|99|3019|410
2223|1|99|3025|410
2224|1|99|3031|410
2225|1|99|3037|410
2226|1|99|3046|411
2227|1|99|3055|411
2228|1|99|3064|411
2229|1|99|3073|411
2230|1|99|3082|411
2231|1|99|3091|411
2232|1|99|3100|411
2233|1|99|3109|411
2234|1|99|3118|411
2235|1|99|3127|411
2236|1|99|3136|411
2237|1|99|3145|411
2238|1|99|3154|411
2239|1|99|3163|411
2240|1|199|3177|412
